_id,id_bank,id_city,address,address_ua,address_en,time,time_ua,time_en,position,position_ua,position_en,type,type_ua,type_en,latitude,longitude,comment
,21,41,"ул. тухачевского, 79 а","вул. Тухачевського, 79 а","st. Tukhachevsky, 79 and",Круглосуточно,цілодобово,clock,Наружный,зовнішній,Outdoor,Банковское подразделение,банківський підрозділ,banking division,47.972654,33.436662,
,1,41,"ул. цимлянского, 1","вул. Цимлянского, 1","st. Tsimlyansk, 1",Круглосуточно,цілодобово,clock,Наружный,зовнішній,Outdoor,"Фабрика, завод, организация",Фабрика ,Factory,47.8846792,33.4096599,
,8,42,"ул. советская, 2","вул. радянська, 2","st. Soviet, 2",Круглосуточно,цілодобово,clock,Наружный,зовнішній,Outdoor,"Фабрика, завод, организация",Фабрика ,Factory,48.921237,34.912467,
,2,43,"ул. советская, 72","вул. радянська, 72","st. Soviet, 72",Круглосуточно,цілодобово,clock,Наружный,зовнішній,Outdoor,Банковское подразделение,банківський підрозділ,banking division,47.6353639,34.6262978,
,15,44,"ул. ленина, 6","вул. леніна, 6","st. Lenin, 6",08:00 - 23:00,8:00 - 23:00,08:00 - 23:00,Холл,Холл,Hall,"Фабрика, завод, организация",Фабрика ,Factory,0,0,
,19,45,"проспект трубников, 1","проспект трубників, 1","Prospect pipe manufacturers, 1",Круглосуточно,цілодобово,clock,Холл,Холл,Hall,Банковское подразделение,банківський підрозділ,banking division,47.566972,34.388664,
,2,45,"проспект трубников, 2","проспект трубників, 2","Prospect pipe manufacturers, 2",Круглосуточно,цілодобово,clock,Наружный,зовнішній,Outdoor,Банковское подразделение,банківський підрозділ,banking division,47.569265,34.390212,
,8,45,"проспект трубников, 23","проспект трубників, 23","Prospect pipe manufacturers, 23",Круглосуточно,цілодобово,clock,Наружный,зовнішній,Outdoor,Банковское подразделение,банківський підрозділ,banking division,47.5711824,34.3779796,
,9,45,"проспект трубников, 36","проспект трубників, 36","Prospect pipe manufacturers, 36",Круглосуточно,цілодобово,clock,1-й этаж,1 -й поверх,1st floor,Банковское подразделение,банківський підрозділ,banking division,47.574142,34.370647,
,1,45,"проспект трубников, 36","проспект трубників, 36","Prospect pipe manufacturers, 36",Круглосуточно,цілодобово,clock,Внутренний,внутрішній,internal,Банковское подразделение,банківський підрозділ,banking division,47.574142,34.370647,
,8,45,"проспект электрометаллургов, 302","проспект електрометалургів, 302","Prospect Elektrometallurg, 302",Круглосуточно,цілодобово,clock,холл,хол,hall,"Фабрика, завод, организация",Фабрика ,Factory,47.5859685,34.3828986,
,10,45,"ул. богуна, 4","вул. Богуна, 4","st. Bohun, 4",09:00 - 23:59,9:00 - 23:59,09:00 - 23:59,1-й этаж,1 -й поверх,1st floor,Торговый центр,Торговий центр,shopping Center,47.5673477,34.3848672,
,1,45,"ул. херсонская, 384","вул. херсонська, 384","st. Kherson, 384",Круглосуточно,цілодобово,clock,Внутренний,внутрішній,internal,"Фабрика, завод, организация",Фабрика ,Factory,47.5761742,34.3445532,
,3,45,"ул. шевченко, 172/53","вул. шевченко, 172/53","st. Shevchenko, 172/53",Круглосуточно,цілодобово,clock,1-й этаж,1 -й поверх,1st floor,Банковское подразделение,банківський підрозділ,banking division,47.555696,34.400963,
,3,45,"ул. шевченко, 175","вул. шевченко, 175","st. Shevchenko, 175",Круглосуточно,цілодобово,clock,1-й этаж,1 -й поверх,1st floor,Банковское подразделение,банківський підрозділ,banking division,47.571053,34.395223,
,8,45,"ул. шевченко, 243","вул. шевченко, 243","st. Shevchenko, 243",Круглосуточно,цілодобово,clock,Наружный,зовнішній,Outdoor,Банковское подразделение,банківський підрозділ,banking division,47.583765,34.392558,
,8,46,"ул. победы, 8","вул. перемоги, 8","st. victory, 8",Круглосуточно,цілодобово,clock,Наружный,зовнішній,Outdoor,Торговый центр,Торговий центр,shopping Center,54.03036,38.31518,
,8,46,"ул. советская, 33/33","вул. радянська, 33/33","st. Soviet, 33/33",Круглосуточно,цілодобово,clock,Наружный,зовнішній,Outdoor,Торговый центр,Торговий центр,shopping Center,54.071469,38.172449,
,1,47,"ул. гагарина, 11","вул. гагарина, 11","st. Gagarin, 11",Круглосуточно,цілодобово,clock,Наружный,зовнішній,Outdoor,Торговый центр,Торговий центр,shopping Center,48.490416,35.9330312,
,3,47,"ул. горького, 145 а","вул. гіркого, 145 а","st. bitter, 145 and",09:00 - 20:00,9:00 - 20:00,09:00 - 20:00,1-й этаж,1 -й поверх,1st floor,Банковское подразделение,банківський підрозділ,banking division,48.5294047,35.8751251,
,14,47,"ул. горького, 163","вул. гіркого, 163","st. bitter, 163",Круглосуточно,цілодобово,clock,1-й этаж,1 -й поверх,1st floor,Банковское подразделение,банківський підрозділ,banking division,48.5294047,35.8751251,
,19,47,"ул. карла маркса, 19","вул. карла маркса, 19","st. Karl Marx, 19",Круглосуточно,цілодобово,clock,Холл,Холл,Hall,Банковское подразделение,банківський підрозділ,banking division,48.5392487,35.8683926,
