_id,id_bank,id_city,address,time,position,description,latitude,longitude,comment
,4,113,"пр. Свободы, 1",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,8,113,"ул. Волошина, 2 А",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,9,113,"ул. Киевская набережная, 3",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,1,113,"ул. Корятовича, 27",Круглосуточно,Внутренний,Банковское подразделение,null,null,null
,16,113,"ул. Легоцкого, 19 А",Круглосуточно,Холл,Торговый центр,null,null,null
,8,113,"ул. Льва Толстого, 29",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,9,113,"ул. Минайская, 24",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,1,113,"ул. Победы, 1",Круглосуточно,Внутренний,Банковское подразделение,null,null,null
,3,113,"ул. Победы, 11 Б",09:00 - 20:00,1-й этаж,Банковское подразделение,null,null,null
,2,113,"ул. Собранецкая, 5",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,15,113,"ул. Станционная, 2",Круглосуточно,Наружный,"Вокзал, железнодорожная станция (касса)",null,null,null
,14,113,"ул. Университетская, 14",Круглосуточно,1-й этаж,"Фабрика, завод, организация",null,null,null
,13,113,ул. Фединца 40,Круглосуточно,Наружный,Банковское подразделение,null,null,null
,6,113,"ул. Швабская, 17/1",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,15,113,"ул. Швабская, 21",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,14,113,"ул. Швабская, 36",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,5,113,"ул. Швабская, 71 А",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,2,114,"ул. Богдана Хмельницкого, 5",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,9,114,"ул. Карпатской Сечи, 16",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,1,115,"Мелитопольское шоссе, 77",Круглосуточно,Холл,Предприятие с ограниченным доступом,null,null,null
,1,115,"пр. Ленина, 12/22",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,9,115,"пр. Ленина, 12/22",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,3,115,"пр. Ленина, 21",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,2,115,"пр. Ленина, 22",Круглосуточно,Наружный,Торговый центр,null,null,null
,14,115,"пр. Ленина, 51",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,1,115,"пр. Пролетарський, 220",Круглосуточно,Внутренний,Торговый центр,null,null,null
